人,5
一,2
日,1
大,7
年,6
出,13
本,10
中,11
子,72
見,22
国,3
上,35
分,24
生,29
行,20
二,9
間,33
時,16
気,113
十,8
女,151
三,14
前,27
入,56
小,114
後,26
長,12
下,97
学,63
月,23
何,340
来,102
話,134
山,131
高,65
今,49
書,169
五,31
名,177
金,53
男,240
外,81
四,47
先,173
川,181
東,37
聞,319
語,301
九,55
食,328
八,92
水,223
天,512
木,317
六,93
万,375
白,483
七,115
円,69
電,268
父,646
北,153
車,333
母,570
半,224
百,163
土,307
西,259
読,618
千,195
校,294
右,602
南,341
左,630
友,622
火,574
毎,436
雨,950
休,642
午,154
